,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
105,0.0,-inf,0.0,-inf,-23.0,-53.1,0.0,-inf
106,-23.0,-56.0,0.0,-inf,-23.0,-55.9,0.0,-inf
107,-23.0,-52.8,-75.0,-70.3,-23.0,-58.4,-23.0,-59.2
108,0.0,-inf,0.0,-inf,-23.0,-53.3,-23.0,-59.1
109,-23.0,-54.9,0.0,-inf,-23.0,-55.4,-23.0,-58.9
110,-25.0,-52.3,0.0,-inf,-25.0,-56.8,-24.0,-58.9
111,-24.0,-55.5,0.0,-inf,-24.0,-55.3,-23.0,-59.4
112,-24.0,-58.1,-75.0,-71.5,-24.0,-54.1,-23.0,-59.8
113,0.0,-inf,0.0,-inf,-24.0,-53.6,0.0,-inf
114,0.0,-inf,0.0,-inf,-24.0,-53.9,0.0,-inf
115,-25.0,-55.9,0.0,-inf,-24.0,-55.2,-24.0,-59.6
116,-25.0,-54.5,-76.0,-69.8,0.0,-inf,-24.0,-59.2
117,-25.0,-54.1,0.0,-inf,-24.0,-57.8,-24.0,-59.1
118,-25.0,-53.5,0.0,-inf,-24.0,-58.4,0.0,-inf
119,-25.0,-52.5,0.0,-inf,-25.0,-57.0,-24.0,-58.9
120,-25.0,-52.9,-76.0,-71.0,-25.0,-55.6,-24.0,-59.4
121,-25.0,-54.4,0.0,-inf,-25.0,-54.4,-24.0,-59.6
122,-25.0,-56.0,0.0,-inf,-25.0,-53.8,0.0,-inf
123,0.0,-inf,0.0,-inf,-25.0,-53.2,0.0,-inf
124,-26.0,-56.0,0.0,-inf,-25.0,-53.8,-25.0,-59.8
125,-26.0,-54.7,0.0,-inf,-25.0,-55.7,-25.0,-59.4
126,0.0,-inf,0.0,-inf,-25.0,-57.4,0.0,-inf
127,-26.0,-52.7,0.0,-inf,-25.0,-58.5,0.0,-inf
128,-26.0,-54.4,0.0,-inf,0.0,-inf,-25.0,-58.9
129,-26.0,-57.4,-77.0,-70.6,-25.0,-54.9,-25.0,-59.3
130,0.0,-inf,0.0,-inf,-25.0,-54.1,-25.0,-59.5
131,0.0,-inf,0.0,-inf,-25.0,-55.3,0.0,-inf
132,-26.0,-53.6,0.0,-inf,-26.0,-56.7,0.0,-inf
133,-27.0,-56.2,-78.0,-70.6,-26.0,-52.6,-26.0,-59.8
134,-27.0,-54.8,0.0,-inf,-26.0,-56.7,-26.0,-59.5
135,-26.0,-53.4,0.0,-inf,-26.0,-57.9,0.0,-inf
136,0.0,-inf,0.0,-inf,-26.0,-52.6,0.0,-inf
